Datetime,OrderID,ProductID,Quantity,CategoryID,CategoryCode,BrandID,USDPrice,UserID,Gender,Color,Metal,Gem
2018-12-13 09:49:01 UTC,1.93336E+18,1.91373E+18,1,1.80683E+18,jewelry.ring,1,81.33,1.51592E+18,f,red,gold,fianit
2018-12-13 11:40:54 UTC,1.93342E+18,1.87834E+18,1,1.80683E+18,jewelry.brooch,1,232.1,1.51592E+18,,red,gold,fianit
2018-12-14 08:12:02 UTC,1.93404E+18,1.80683E+18,1,1.80683E+18,jewelry.ring,2,174.21,1.51592E+18,f,red,gold,ruby
2018-12-14 08:12:02 UTC,1.93404E+18,1.80683E+18,1,1.80683E+18,jewelry.ring,,112.29,1.51592E+18,f,red,gold,diamond
2018-12-14 09:28:51 UTC,1.93408E+18,1.83566E+18,1,1.80683E+18,jewelry.earring,1,1424.07,1.51592E+18,f,red,gold,diamond
2018-12-14 10:41:04 UTC,1.93411E+18,1.80746E+18,1,1.80683E+18,jewelry.earring,0,257.4,1.51592E+18,,white,gold,fianit
2018-12-14 13:44:52 UTC,1.9342E+18,1.83954E+18,1,1.80683E+18,jewelry.earring,1,180.68,1.48112E+18,f,red,gold,
2018-12-14 15:17:44 UTC,1.93425E+18,1.80683E+18,1,1.80683E+18,jewelry.earring,0,161.51,1.51592E+18,f,white,gold,
2018-12-14 19:37:18 UTC,1.93438E+18,1.83928E+18,1,1.80683E+18,jewelry.earring,2,132.84,1.51592E+18,,red,gold,agate
2018-12-15 15:29:34 UTC,1.93498E+18,1.31356E+18,1,1.80683E+18,,1,634.51,1.51592E+18,f,red,gold,
2018-12-15 15:34:12 UTC,1.93498E+18,1.83759E+18,1,1.80683E+18,jewelry.earring,2,116.4,1.36502E+18,,red,gold,mix
2018-12-15 17:12:49 UTC,1.93503E+18,1.46905E+18,1,1.80683E+18,jewelry.bracelet,1,812.58,1.51592E+18,,red,gold,
2018-12-16 09:29:38 UTC,1.93552E+18,1.83619E+18,1,1.80683E+18,jewelry.ring,1,157.4,1.54124E+18,f,red,gold,garnet
2018-12-16 09:37:25 UTC,1.93553E+18,1.836E+18,1,1.80683E+18,jewelry.pendant,1,13.32,1.51592E+18,,,silver,fianit
2018-12-16 11:14:58 UTC,1.93558E+18,1.83589E+18,1,1.80683E+18,electronics.clocks,6,296.3,1.46972E+18,,red,gold,fianit
2018-12-16 12:54:16 UTC,1.93563E+18,1.83654E+18,1,1.80683E+18,jewelry.pendant,1,232.74,1.51592E+18,f,red,gold,diamond
2018-12-16 12:54:16 UTC,1.93563E+18,1.31722E+18,1,1.80683E+18,jewelry.earring,1,636.85,1.51592E+18,f,red,gold,diamond
2018-12-17 08:47:18 UTC,1.93623E+18,1.87178E+18,1,1.80683E+18,jewelry.earring,1,153.48,1.46011E+18,,red,gold,quartz_smoky
2018-12-17 14:07:48 UTC,1.93639E+18,1.84943E+18,1,1.80683E+18,jewelry.ring,1,180.78,1.51592E+18,f,white,gold,pearl
2018-12-17 15:06:55 UTC,1.93642E+18,1.85079E+18,1,1.80683E+18,jewelry.earring,1,212.19,1.51592E+18,f,yellow,gold,garnet
2018-12-17 15:06:55 UTC,1.93642E+18,1.85078E+18,1,1.80683E+18,jewelry.ring,1,116.3,1.51592E+18,f,yellow,gold,garnet
2018-12-17 17:35:13 UTC,1.93649E+18,1.93649E+18,1,1.80683E+18,jewelry.bracelet,1,588.9,1.51592E+18,f,red,gold,diamond
2018-12-18 09:02:31 UTC,1.93696E+18,1.85015E+18,1,1.80683E+18,jewelry.pendant,4,248.26,1.51592E+18,,,silver,
2018-12-18 09:14:54 UTC,1.93697E+18,1.60002E+18,1,1.80683E+18,jewelry.earring,0,150.55,1.51592E+18,,red,gold,diamond
2018-12-18 10:24:11 UTC,1.937E+18,1.80683E+18,1,1.80683E+18,jewelry.ring,2,171.25,1.51592E+18,,red,gold,fianit
2018-12-18 12:11:02 UTC,1.93706E+18,1.85786E+18,1,1.80683E+18,jewelry.ring,,130,1.51592E+18,f,white,gold,topaz
2018-12-18 15:26:37 UTC,1.93715E+18,1.8486E+18,1,1.80683E+18,jewelry.earring,0,77,1.48112E+18,,white,gold,fianit
2018-12-18 16:04:32 UTC,1.93717E+18,1.8368E+18,1,1.80683E+18,jewelry.ring,,76.44,1.51592E+18,f,red,gold,
2018-12-18 18:19:37 UTC,1.93724E+18,1.80683E+18,1,1.80683E+18,,0,288.89,1.51592E+18,f,white,gold,
2018-12-18 21:14:46 UTC,1.93733E+18,1.80683E+18,1,1.80683E+18,jewelry.pendant,0,57.49,1.51592E+18,,red,gold,pearl
2018-12-19 03:20:29 UTC,1.93751E+18,1.3136E+18,1,1.80683E+18,jewelry.bracelet,0,335.48,1.51592E+18,,yellow,gold,garnet
2018-12-19 16:23:01 UTC,1.93791E+18,1.85793E+18,1,1.80683E+18,jewelry.ring,1,200.85,1.51592E+18,,white,gold,diamond
2018-12-19 16:53:23 UTC,1.93792E+18,1.87051E+18,1,1.80683E+18,jewelry.ring,1,150.55,1.51592E+18,f,red,gold,diamond
2018-12-20 12:24:45 UTC,1.93851E+18,1.80683E+18,1,1.80683E+18,jewelry.ring,2,171.25,1.51592E+18,,red,gold,fianit
2018-12-20 12:47:00 UTC,1.93852E+18,1.83948E+18,1,1.80683E+18,jewelry.pendant,,0.99,1.51592E+18,,,silver,fianit
2018-12-20 12:47:00 UTC,1.93852E+18,1.8398E+18,1,1.80683E+18,jewelry.pendant,4,1.03,1.51592E+18,,,silver,fianit
2018-12-20 13:22:16 UTC,1.93854E+18,1.87394E+18,1,1.80683E+18,jewelry.necklace,0,417.67,1.31957E+18,,red,gold,amethyst
2018-12-20 15:05:28 UTC,1.93859E+18,1.85014E+18,1,1.80683E+18,jewelry.pendant,4,1.07,1.51592E+18,,,silver,fianit
2018-12-20 17:34:25 UTC,1.93867E+18,1.84221E+18,1,1.80683E+18,jewelry.pendant,1,54.66,1.51592E+18,f,white,gold,sapphire
2018-12-21 15:22:11 UTC,1.93933E+18,1.9392E+18,1,1.80683E+18,jewelry.ring,1,205.34,1.51592E+18,f,red,gold,pearl
2018-12-21 15:28:19 UTC,1.93933E+18,1.9392E+18,1,1.80683E+18,jewelry.ring,1,205.34,1.51592E+18,f,red,gold,pearl
2018-12-21 15:28:19 UTC,1.93933E+18,1.67262E+18,1,1.80683E+18,jewelry.earring,1,239.59,1.51592E+18,f,red,gold,pearl
2018-12-21 17:03:08 UTC,1.93938E+18,1.81106E+18,1,1.80683E+18,jewelry.pendant,2,45.21,1.51592E+18,f,red,gold,pearl
2018-12-22 10:57:01 UTC,1.93992E+18,1.80683E+18,1,1.80683E+18,jewelry.earring,1,228.73,1.51592E+18,,red,gold,topaz
2018-12-23 10:56:34 UTC,1.94064E+18,1.93835E+18,1,1.80683E+18,jewelry.bracelet,1,275.38,1.51592E+18,,red,gold,
2018-12-23 11:03:15 UTC,1.94065E+18,1.80683E+18,1,1.80683E+18,,,505.36,1.51592E+18,f,yellow,gold,
2018-12-23 11:15:32 UTC,1.94065E+18,1.80683E+18,1,1.80683E+18,,0,453.27,1.51592E+18,,red,gold,
2018-12-25 20:42:26 UTC,1.94239E+18,1.83695E+18,1,1.80683E+18,jewelry.earring,1,266.99,1.51592E+18,f,red,gold,topaz
2018-12-27 11:25:03 UTC,1.94356E+18,1.84064E+18,1,1.80683E+18,jewelry.pendant,,1.05,1.51592E+18,,,silver,fianit
2018-12-27 14:47:35 UTC,1.94366E+18,1.81095E+18,1,1.80683E+18,jewelry.pendant,2,44.07,1.51592E+18,f,red,gold,amethyst
2018-12-28 09:38:47 UTC,1.94423E+18,1.80683E+18,1,1.80683E+18,jewelry.ring,2,280.68,1.51592E+18,f,red,gold,diamond
2018-12-28 11:12:59 UTC,1.94427E+18,1.45509E+18,1,1.80683E+18,jewelry.ring,1,397.12,1.54124E+18,f,white,gold,diamond
2018-12-28 13:17:31 UTC,1.94434E+18,1.83818E+18,1,1.80683E+18,jewelry.pendant,0,271.04,1.51592E+18,,red,gold,diamond
2018-12-30 07:35:09 UTC,1.94561E+18,1.80725E+18,1,1.80683E+18,jewelry.earring,2,616.3,1.51592E+18,f,red,gold,diamond
2018-12-31 09:08:49 UTC,1.94639E+18,1.81095E+18,1,1.80683E+18,jewelry.necklace,0,1188.9,1.51592E+18,f,red,gold,
2018-12-31 16:58:54 UTC,1.94662E+18,1.31368E+18,1,1.80683E+18,jewelry.earring,,349.18,1.45496E+18,,red,gold,topaz
2018-12-31 18:16:33 UTC,1.94666E+18,1.80683E+18,1,1.80683E+18,,0,2780.68,1.51592E+18,,red,gold,mix
2019-01-03 08:18:18 UTC,1.94854E+18,1.89288E+18,1,1.80683E+18,jewelry.ring,1,2034.21,1.51592E+18,f,white,gold,diamond
2019-01-03 13:39:43 UTC,1.9487E+18,1.80683E+18,1,1.80683E+18,jewelry.ring,,1199.96,1.51592E+18,f,yellow,gold,diamond
2019-01-04 10:12:30 UTC,1.94932E+18,1.53319E+18,1,1.80683E+18,electronics.clocks,6,177.4,1.51592E+18,f,,silver,
2019-01-04 11:26:09 UTC,1.94935E+18,1.36117E+18,1,1.80683E+18,jewelry.earring,0,410.93,1.51592E+18,,white,gold,diamond
2019-01-04 12:00:01 UTC,1.94937E+18,1.84221E+18,1,1.80683E+18,jewelry.pendant,1,54.66,1.51592E+18,f,white,gold,sapphire
2019-01-05 13:43:34 UTC,1.95015E+18,1.83988E+18,1,1.80683E+18,jewelry.earring,0,184.79,1.51592E+18,,white,gold,topaz
2019-01-05 13:49:52 UTC,1.95015E+18,1.83683E+18,1,1.80683E+18,jewelry.earring,0,2171.1,1.31371E+18,,yellow,gold,topaz
2019-01-06 08:09:05 UTC,1.9507E+18,1.85731E+18,1,1.80683E+18,jewelry.pendant,1,35.84,1.51592E+18,f,red,gold,
2019-01-06 14:59:30 UTC,1.95091E+18,1.8783E+18,1,1.80683E+18,jewelry.bracelet,4,6.47,1.49184E+18,,,silver,
2019-01-07 19:18:23 UTC,1.95177E+18,1.83566E+18,1,1.80683E+18,jewelry.earring,1,864.62,1.51592E+18,f,red,gold,diamond
2019-01-07 19:18:23 UTC,1.95177E+18,1.80683E+18,1,1.80683E+18,jewelry.earring,1,1044.84,1.51592E+18,,red,gold,diamond
2019-01-08 10:21:07 UTC,1.95222E+18,1.80831E+18,1,1.80683E+18,jewelry.pendant,,51.92,1.51592E+18,f,red,gold,
2019-01-09 06:26:50 UTC,1.95283E+18,1.8398E+18,1,1.80683E+18,jewelry.pendant,1,239.59,1.55061E+18,f,white,gold,diamond
2019-01-09 09:12:27 UTC,1.95291E+18,1.87563E+18,1,1.80683E+18,jewelry.bracelet,5,152.77,1.32516E+18,,,silver,
2019-01-09 09:12:27 UTC,1.95291E+18,1.83942E+18,1,1.80683E+18,jewelry.ring,1,103.48,1.32516E+18,,red,gold,fianit
2019-01-09 13:40:27 UTC,1.95305E+18,1.8082E+18,1,1.80683E+18,jewelry.earring,1,159.04,1.51592E+18,,red,gold,
2019-01-09 14:20:32 UTC,1.95307E+18,1.83772E+18,1,1.80683E+18,jewelry.ring,1,313.7,1.51592E+18,f,red,gold,mix
2019-01-09 18:45:58 UTC,1.9532E+18,1.80683E+18,1,1.80683E+18,jewelry.ring,0,76.44,1.51592E+18,,white,gold,fianit
2019-01-10 11:36:29 UTC,1.95371E+18,1.83643E+18,1,1.80683E+18,jewelry.pendant,4,221.85,1.32516E+18,,,silver,fianit
2019-01-11 06:47:55 UTC,1.95429E+18,1.88413E+18,1,1.80683E+18,jewelry.earring,1,130.77,1.55061E+18,,red,gold,amethyst
2019-01-11 11:25:33 UTC,1.95443E+18,1.83934E+18,1,1.80683E+18,jewelry.pendant,4,216.55,1.51592E+18,,,silver,
2019-01-11 15:22:52 UTC,1.95455E+18,1.83557E+18,1,1.80683E+18,jewelry.earring,1,103.95,1.51592E+18,,red,gold,
2019-01-11 15:45:23 UTC,1.95456E+18,1.80746E+18,1,1.80683E+18,jewelry.bracelet,,106.81,1.51592E+18,,red,gold,pearl
2019-01-11 17:05:20 UTC,1.9546E+18,1.83683E+18,1,1.80683E+18,jewelry.earring,0,2171.1,1.51592E+18,,yellow,gold,topaz
2019-01-12 07:51:23 UTC,1.95504E+18,1.8361E+18,1,1.80683E+18,jewelry.ring,1,161.74,1.51592E+18,,yellow,gold,citrine
2019-01-13 07:56:57 UTC,1.95577E+18,1.80683E+18,1,1.80683E+18,jewelry.earring,0,268.12,1.48112E+18,,red,gold,diamond
2019-01-13 10:17:11 UTC,1.95584E+18,1.95584E+18,1,1.80683E+18,jewelry.pendant,1,123.15,1.51592E+18,f,red,gold,diamond
2019-01-13 10:46:23 UTC,1.95586E+18,1.93922E+18,1,1.80683E+18,jewelry.ring,1,390.27,1.51592E+18,f,red,gold,diamond
2019-01-13 14:43:45 UTC,1.95598E+18,1.95598E+18,1,1.80683E+18,jewelry.ring,1,410.82,1.51592E+18,f,red,gold,diamond
2019-01-14 07:49:43 UTC,1.95649E+18,1.93846E+18,1,1.80683E+18,,1,266.56,1.51592E+18,f,red,gold,
2019-01-14 14:22:15 UTC,1.95669E+18,1.86235E+18,1,1.80683E+18,jewelry.bracelet,1,506.71,1.51592E+18,f,red,gold,topaz
2019-01-14 14:33:17 UTC,1.9567E+18,1.93835E+18,1,1.80683E+18,,,145.42,1.51592E+18,f,white,gold,
2019-01-14 16:12:26 UTC,1.95675E+18,1.95666E+18,1,1.80683E+18,jewelry.ring,1,153.29,1.51592E+18,f,red,gold,fianit
2019-01-14 16:22:57 UTC,1.95675E+18,1.95666E+18,1,1.80683E+18,,0,134.29,1.51592E+18,,red,gold,
2019-01-14 16:27:48 UTC,1.95675E+18,1.45509E+18,1,1.80683E+18,jewelry.ring,1,397.12,1.51592E+18,f,white,gold,diamond
2019-01-14 19:56:32 UTC,1.95686E+18,1.95666E+18,1,1.80683E+18,jewelry.earring,0,417.67,1.51592E+18,,red,gold,diamond
2019-01-14 19:56:32 UTC,1.95686E+18,1.95666E+18,1,1.80683E+18,jewelry.pendant,0,177.95,1.51592E+18,,red,gold,diamond
2019-01-15 06:58:51 UTC,1.95719E+18,1.95666E+18,1,1.80683E+18,jewelry.earring,1,287.53,1.51592E+18,f,red,gold,fianit
2019-01-15 06:58:51 UTC,1.95719E+18,1.95666E+18,1,1.80683E+18,jewelry.earring,,199.86,1.51592E+18,f,red,gold,fianit
2019-01-15 06:58:51 UTC,1.95719E+18,1.95666E+18,1,1.80683E+18,jewelry.ring,,239.59,1.51592E+18,f,red,gold,fianit
2019-01-15 07:18:53 UTC,1.9572E+18,1.95666E+18,1,1.80683E+18,jewelry.ring,0,191.64,1.31512E+18,,yellow,gold,
2019-01-15 07:33:59 UTC,1.95721E+18,1.95666E+18,1,1.80683E+18,jewelry.brooch,,6.71,1.51592E+18,,,silver,fianit
2019-01-15 07:52:04 UTC,1.95722E+18,1.95666E+18,1,1.80683E+18,jewelry.earring,0,238.22,1.51592E+18,,red,gold,fianit
2019-01-15 07:58:59 UTC,1.95722E+18,1.95666E+18,1,1.80683E+18,jewelry.ring,0,158.77,1.51592E+18,,red,gold,fianit
2019-01-15 08:03:42 UTC,1.95722E+18,1.95666E+18,1,1.80683E+18,jewelry.earring,0,238.22,1.51592E+18,,red,gold,fianit
2019-01-15 08:51:03 UTC,1.95725E+18,1.95666E+18,1,1.80683E+18,jewelry.bracelet,0,1076.58,1.51592E+18,f,red,gold,
2019-01-15 09:07:07 UTC,1.95726E+18,1.95666E+18,1,1.80683E+18,jewelry.pendant,0,136.85,1.31375E+18,,white,gold,diamond
2019-01-15 09:22:12 UTC,1.95726E+18,1.95666E+18,1,1.80683E+18,jewelry.pendant,1,536.26,1.51592E+18,,red,gold,diamond
2019-01-15 10:13:54 UTC,1.95729E+18,1.95666E+18,1,1.80683E+18,jewelry.earring,,138.32,1.51592E+18,,red,gold,topaz
2019-01-15 10:45:43 UTC,1.95731E+18,1.95666E+18,1,1.80683E+18,jewelry.earring,1,321.78,1.51592E+18,f,red,gold,topaz
2019-01-15 12:49:21 UTC,1.95737E+18,1.95666E+18,1,1.80683E+18,jewelry.ring,0,308.08,1.51592E+18,,red,gold,diamond
2019-01-15 13:12:01 UTC,1.95738E+18,1.95666E+18,1,1.80683E+18,jewelry.earring,1,64.49,1.46321E+18,f,red,gold,fianit
2019-01-15 13:19:34 UTC,1.95738E+18,1.95666E+18,1,1.80683E+18,jewelry.earring,1,1123.25,1.51592E+18,f,white,gold,diamond
2019-01-15 13:21:00 UTC,1.95738E+18,1.95666E+18,1,1.80683E+18,jewelry.pendant,0,109.45,1.48112E+18,,red,gold,topaz
2019-01-15 15:33:43 UTC,1.95745E+18,1.89722E+18,1,1.80683E+18,jewelry.ring,3,4.34,1.51592E+18,f,,silver,fianit
2019-01-15 15:44:02 UTC,1.95746E+18,1.89722E+18,1,1.80683E+18,jewelry.ring,3,6.58,1.51592E+18,f,,silver,fianit
2019-01-15 15:50:43 UTC,1.95746E+18,1.95666E+18,1,1.80683E+18,jewelry.pendant,1,165.62,1.51592E+18,,red,gold,
2019-01-15 16:32:12 UTC,1.95748E+18,1.95666E+18,1,1.80683E+18,jewelry.bracelet,0,779.81,1.51592E+18,,red,gold,
2019-01-15 19:35:32 UTC,1.95757E+18,1.95666E+18,1,1.80683E+18,jewelry.earring,0,143.7,1.51592E+18,,red,gold,diamond
2019-01-16 08:24:29 UTC,1.95796E+18,1.95666E+18,1,1.80683E+18,jewelry.souvenir,,102.6,1.51592E+18,,,silver,
2019-01-16 08:28:59 UTC,1.95796E+18,1.95666E+18,1,1.80683E+18,jewelry.souvenir,,102.6,1.51592E+18,,,silver,
2019-01-16 08:29:28 UTC,1.95796E+18,1.95666E+18,1,1.80683E+18,jewelry.souvenir,,102.6,1.51592E+18,,,silver,
2019-01-16 09:01:20 UTC,1.95798E+18,1.95666E+18,1,1.80683E+18,jewelry.ring,0,79.32,1.51592E+18,,white,gold,topaz
